Part_Number,Year,Month,Raw_Forecast_Demand
SC-ELC-0011,2022,11,2192
SC-ELC-0011,2022,12,2338
SC-ELC-0011,2023,1,2705
SC-ELC-0011,2023,2,2586
SC-ELC-0011,2023,3,2625
SC-ELC-0011,2023,4,3233
SC-ELC-0011,2023,5,2540
SC-ELC-0011,2023,6,1792
SC-ELC-0011,2023,7,2734
SC-ELC-0011,2023,8,2663
SC-ELC-0011,2023,9,2355
SC-ELC-0011,2023,10,2641
SC-ELC-0011,2023,11,1903
SC-ELC-0011,2023,12,2812
SC-ELC-0011,2024,1,2146
SC-ELC-0011,2024,2,2155
SC-ELC-0011,2024,3,2616
SC-ELC-0011,2024,4,2313
SC-ELC-0011,2024,5,3019
SC-ELC-0011,2024,6,2865
SC-ELC-0011,2024,7,1846
SC-ELC-0011,2024,8,1955
SC-ELC-0011,2024,9,2620
SC-ELC-0011,2024,10,2645
SC-ELC-0011,2024,11,2330
SC-ELC-0011,2024,12,2115
SC-SUS-0021,2020,1,281
SC-SUS-0021,2020,2,380
SC-SUS-0021,2020,3,388
SC-SUS-0021,2020,4,774
SC-SUS-0021,2020,5,443
SC-SUS-0021,2020,6,574
SC-SUS-0021,2020,7,588
SC-SUS-0021,2020,8,555
SC-SUS-0021,2020,9,354
SC-SUS-0021,2020,10,657
SC-SUS-0021,2020,11,738
SC-SUS-0021,2020,12,387
SC-SUS-0021,2021,1,531
SC-SUS-0021,2021,2,662
SC-SUS-0021,2021,3,576
SC-SUS-0021,2021,4,459
SC-SUS-0021,2021,5,627
SC-SUS-0021,2021,6,684
SC-SUS-0021,2021,7,625
SC-SUS-0021,2021,8,843
SC-SUS-0021,2021,9,581
SC-SUS-0021,2021,10,294
SC-SUS-0021,2021,11,958
SC-SUS-0021,2021,12,1076
SC-SUS-0021,2022,1,1235
SC-SUS-0021,2022,2,573
SC-SUS-0021,2022,3,608
SC-SUS-0021,2022,4,683
SC-SUS-0021,2022,5,479
SC-SUS-0021,2022,6,560
SC-SUS-0021,2022,7,537
SC-SUS-0021,2022,8,512
SC-SUS-0021,2022,9,574
SC-SUS-0021,2022,10,575
SC-SUS-0021,2022,11,295
SC-SUS-0021,2022,12,438
SC-SUS-0021,2023,1,825
SC-SUS-0021,2023,2,345
SC-SUS-0021,2023,3,609
SC-SUS-0021,2023,4,727
SC-SUS-0021,2023,5,655
SC-SUS-0021,2023,6,997
SC-SUS-0021,2023,7,653
SC-SUS-0021,2023,8,454
SC-SUS-0021,2023,9,497
SC-SUS-0021,2023,10,570
SC-SUS-0021,2023,11,832
SC-SUS-0021,2023,12,616
SC-SUS-0021,2024,1,1458
SC-SUS-0021,2024,2,1512
SC-SUS-0021,2024,3,660
SC-SUS-0021,2024,4,710
SC-SUS-0021,2024,5,583
SC-SUS-0021,2024,6,410
SC-SUS-0021,2024,7,691
SC-SUS-0021,2024,8,422
SC-SUS-0021,2024,9,331
SC-SUS-0021,2024,10,959
SC-SUS-0021,2024,11,624
SC-SUS-0021,2024,12,599
SC-TWA-0011,2020,1,31
SC-TWA-0011,2020,2,76
SC-TWA-0011,2020,3,54
SC-TWA-0011,2020,4,27
SC-TWA-0011,2020,5,112
SC-TWA-0011,2020,6,85
SC-TWA-0011,2020,7,123
SC-TWA-0011,2020,8,121
SC-TWA-0011,2020,9,152
SC-TWA-0011,2020,10,133
SC-TWA-0011,2020,11,114
SC-TWA-0011,2020,12,46
SC-TWA-0011,2021,1,112
SC-TWA-0011,2021,2,122
SC-TWA-0011,2021,3,111
SC-TWA-0011,2021,4,119
SC-TWA-0011,2021,5,143
SC-TWA-0011,2021,6,266
SC-TWA-0011,2021,7,89
SC-TWA-0011,2021,8,153
SC-TWA-0011,2021,9,108
SC-TWA-0011,2021,10,82
SC-TWA-0011,2021,11,61
SC-TWA-0011,2021,12,113
SC-TWA-0011,2022,1,95
SC-TWA-0011,2022,2,129
SC-TWA-0011,2022,3,111
SC-TWA-0011,2022,4,36
SC-TWA-0011,2022,5,45
SC-TWA-0011,2022,6,39
SC-TWA-0011,2022,7,46
SC-TWA-0011,2022,8,136
SC-TWA-0011,2022,9,147
SC-TWA-0011,2022,10,42
SC-TWA-0011,2022,11,39
SC-TWA-0011,2022,12,56
SC-TWA-0011,2023,1,121
SC-TWA-0011,2023,2,51
SC-TWA-0011,2023,3,108
SC-TWA-0011,2023,4,95
SC-TWA-0011,2023,5,96
SC-TWA-0011,2023,6,136
SC-TWA-0011,2023,7,120
SC-TWA-0011,2023,8,0
SC-TWA-0011,2023,9,67
SC-TWA-0011,2023,10,110
SC-TWA-0011,2023,11,80
SC-TWA-0011,2023,12,84
SC-TWA-0011,2024,1,72
SC-TWA-0011,2024,2,99
SC-TWA-0011,2024,3,0
SC-TWA-0011,2024,4,126
SC-TWA-0011,2024,5,37
SC-TWA-0011,2024,6,64
SC-TWA-0011,2024,7,155
SC-TWA-0011,2024,8,64
SC-TWA-0011,2024,9,81
SC-TWA-0011,2024,10,134
SC-TWA-0011,2024,11,205
SC-TWA-0011,2024,12,153
SC-TRN-0015,2020,1,1
SC-TRN-0015,2020,2,0
SC-TRN-0015,2020,3,4
SC-TRN-0015,2020,4,6
SC-TRN-0015,2020,5,0
SC-TRN-0015,2020,6,2
SC-TRN-0015,2020,7,10
SC-TRN-0015,2020,8,1
SC-TRN-0015,2020,9,24
SC-TRN-0015,2020,10,0
SC-TRN-0015,2020,11,20
SC-TRN-0015,2020,12,9
SC-TRN-0015,2021,1,9
SC-TRN-0015,2021,2,12
SC-TRN-0015,2021,3,23
SC-TRN-0015,2021,4,8
SC-TRN-0015,2021,5,16
SC-TRN-0015,2021,6,11
SC-TRN-0015,2021,7,16
SC-TRN-0015,2021,8,32
SC-TRN-0015,2021,9,5
SC-TRN-0015,2021,10,35
SC-TRN-0015,2021,11,27
SC-TRN-0015,2021,12,22
SC-TRN-0015,2022,1,6
SC-TRN-0015,2022,2,1
SC-TRN-0015,2022,3,5
SC-TRN-0015,2022,4,6
SC-TRN-0015,2022,5,11
SC-TRN-0015,2022,6,19
SC-TRN-0015,2022,7,25
SC-TRN-0015,2022,8,12
SC-TRN-0015,2022,9,11
SC-TRN-0015,2022,10,7
SC-TRN-0015,2022,11,7
SC-TRN-0015,2022,12,19
SC-TRN-0015,2023,1,11
SC-TRN-0015,2023,2,16
SC-TRN-0015,2023,3,28
SC-TRN-0015,2023,4,0
SC-TRN-0015,2023,5,23
SC-TRN-0015,2023,6,25
SC-TRN-0015,2023,7,22
SC-TRN-0015,2023,8,24
SC-TRN-0015,2023,9,16
SC-TRN-0015,2023,10,0
SC-TRN-0015,2023,11,4
SC-TRN-0015,2023,12,34
SC-TRN-0015,2024,1,15
SC-TRN-0015,2024,2,28
SC-TRN-0015,2024,3,22
SC-TRN-0015,2024,4,21
SC-TRN-0015,2024,5,16
SC-TRN-0015,2024,6,8
SC-TRN-0015,2024,7,12
SC-TRN-0015,2024,8,16
SC-TRN-0015,2024,9,16
SC-TRN-0015,2024,10,0
SC-TRN-0015,2024,11,23
SC-TRN-0015,2024,12,5
SC-BRK-0012,2020,1,442
SC-BRK-0012,2020,2,404
SC-BRK-0012,2020,3,525
SC-BRK-0012,2020,4,636
SC-BRK-0012,2020,5,833
SC-BRK-0012,2020,6,718
SC-BRK-0012,2020,7,1037
SC-BRK-0012,2020,8,246
SC-BRK-0012,2020,9,639
SC-BRK-0012,2020,10,503
SC-BRK-0012,2020,11,708
SC-BRK-0012,2020,12,1382
SC-BRK-0012,2021,1,736
SC-BRK-0012,2021,2,469
SC-BRK-0012,2021,3,818
SC-BRK-0012,2021,4,434
SC-BRK-0012,2021,5,283
SC-BRK-0012,2021,6,600
SC-BRK-0012,2021,7,630
SC-BRK-0012,2021,8,403
SC-BRK-0012,2021,9,659
SC-BRK-0012,2021,10,578
SC-BRK-0012,2021,11,716
SC-BRK-0012,2021,12,649
SC-BRK-0012,2022,1,347
SC-BRK-0012,2022,2,300
SC-BRK-0012,2022,3,520
SC-BRK-0012,2022,4,480
SC-BRK-0012,2022,5,630
SC-BRK-0012,2022,6,604
SC-BRK-0012,2022,7,632
SC-BRK-0012,2022,8,490
SC-BRK-0012,2022,9,511
SC-BRK-0012,2022,10,740
SC-BRK-0012,2022,11,659
SC-BRK-0012,2022,12,994
SC-BRK-0012,2023,1,450
SC-BRK-0012,2023,2,505
SC-BRK-0012,2023,3,442
SC-BRK-0012,2023,4,757
SC-BRK-0012,2023,5,658
SC-BRK-0012,2023,6,495
SC-BRK-0012,2023,7,428
SC-BRK-0012,2023,8,733
SC-BRK-0012,2023,9,740
SC-BRK-0012,2023,10,845
SC-BRK-0012,2023,11,497
SC-BRK-0012,2023,12,727
SC-BRK-0012,2024,1,874
SC-BRK-0012,2024,2,603
SC-BRK-0012,2024,3,255
SC-BRK-0012,2024,4,717
SC-BRK-0012,2024,5,512
SC-BRK-0012,2024,6,695
SC-BRK-0012,2024,7,704
SC-BRK-0012,2024,8,774
SC-BRK-0012,2024,9,1080
SC-BRK-0012,2024,10,1276
SC-BRK-0012,2024,11,758
SC-BRK-0012,2024,12,486
SC-HYD-0014,2020,1,1155
SC-HYD-0014,2020,2,1724
SC-HYD-0014,2020,3,1759
SC-HYD-0014,2020,4,2524
SC-HYD-0014,2020,5,2087
SC-HYD-0014,2020,6,2515
SC-HYD-0014,2020,7,2267
SC-HYD-0014,2020,8,1920
SC-HYD-0014,2020,9,1905
SC-HYD-0014,2020,10,1550
SC-HYD-0014,2020,11,2533
SC-HYD-0014,2020,12,2695
SC-HYD-0014,2021,1,2553
SC-HYD-0014,2021,2,2875
SC-HYD-0014,2021,3,2564
SC-HYD-0014,2021,4,2102
SC-HYD-0014,2021,5,3415
SC-HYD-0014,2021,6,2098
SC-HYD-0014,2021,7,2628
SC-HYD-0014,2021,8,1886
SC-HYD-0014,2021,9,2746
SC-HYD-0014,2021,10,2420
SC-HYD-0014,2021,11,2265
SC-HYD-0014,2021,12,2215
SC-HYD-0014,2022,1,2376
SC-HYD-0014,2022,2,2513
SC-HYD-0014,2022,3,2161
SC-HYD-0014,2022,4,2103
SC-HYD-0014,2022,5,2079
SC-HYD-0014,2022,6,2019
SC-HYD-0014,2022,7,3059
SC-HYD-0014,2022,8,3499
SC-HYD-0014,2022,9,3191
SC-HYD-0014,2022,10,1999
SC-HYD-0014,2022,11,3252
SC-HYD-0014,2022,12,4606
SC-HYD-0014,2023,1,3137
SC-HYD-0014,2023,2,2786
SC-HYD-0014,2023,3,2514
SC-HYD-0014,2023,4,2339
SC-HYD-0014,2023,5,2823
SC-HYD-0014,2023,6,4405
SC-HYD-0014,2023,7,4057
SC-HYD-0014,2023,8,3705
SC-HYD-0014,2023,9,3479
SC-HYD-0014,2023,10,2989
SC-HYD-0014,2023,11,2549
SC-HYD-0014,2023,12,2667
SC-HYD-0014,2024,1,3310
SC-HYD-0014,2024,2,2422
SC-HYD-0014,2024,3,3359
SC-HYD-0014,2024,4,2322
SC-HYD-0014,2024,5,3583
SC-HYD-0014,2024,6,3386
SC-HYD-0014,2024,7,3235
SC-HYD-0014,2024,8,3395
SC-HYD-0014,2024,9,2907
SC-HYD-0014,2024,10,3137
SC-HYD-0014,2024,11,2531
SC-HYD-0014,2024,12,2022
SC-TWA-0012,2020,1,1
SC-TWA-0012,2020,2,9
SC-TWA-0012,2020,3,8
SC-TWA-0012,2020,4,18
SC-TWA-0012,2020,5,0
SC-TWA-0012,2020,6,5
SC-TWA-0012,2020,7,9
SC-TWA-0012,2020,8,0
SC-TWA-0012,2020,9,8
SC-TWA-0012,2020,10,22
SC-TWA-0012,2020,11,21
SC-TWA-0012,2020,12,13
SC-TWA-0012,2021,1,9
SC-TWA-0012,2021,2,5
SC-TWA-0012,2021,3,12
SC-TWA-0012,2021,4,30
SC-TWA-0012,2021,5,16
SC-TWA-0012,2021,6,19
SC-TWA-0012,2021,7,16
SC-TWA-0012,2021,8,13
SC-TWA-0012,2021,9,12
SC-TWA-0012,2021,10,17
SC-TWA-0012,2021,11,26
SC-TWA-0012,2021,12,15
SC-TWA-0012,2022,1,0
SC-TWA-0012,2022,2,10
SC-TWA-0012,2022,3,14
SC-TWA-0012,2022,4,14
SC-TWA-0012,2022,5,0
SC-TWA-0012,2022,6,14
SC-TWA-0012,2022,7,45
SC-TWA-0012,2022,8,51
SC-TWA-0012,2022,9,0
SC-TWA-0012,2022,10,55
SC-TWA-0012,2022,11,32
SC-TWA-0012,2022,12,63
SC-TWA-0012,2023,1,59
SC-TWA-0012,2023,2,49
SC-TWA-0012,2023,3,56
SC-TWA-0012,2023,4,21
SC-TWA-0012,2023,5,13
SC-TWA-0012,2023,6,13
SC-TWA-0012,2023,7,18
SC-TWA-0012,2023,8,17
SC-TWA-0012,2023,9,31
SC-TWA-0012,2023,10,15
SC-TWA-0012,2023,11,30
SC-TWA-0012,2023,12,35
SC-TWA-0012,2024,1,15
SC-TWA-0012,2024,2,14
SC-TWA-0012,2024,3,27
SC-TWA-0012,2024,4,26
SC-TWA-0012,2024,5,44
SC-TWA-0012,2024,6,34
SC-TWA-0012,2024,7,26
SC-TWA-0012,2024,8,35
SC-TWA-0012,2024,9,41
SC-TWA-0012,2024,10,7
SC-TWA-0012,2024,11,57
SC-TWA-0012,2024,12,27
SC-TRN-0016,2020,1,110
SC-TRN-0016,2020,2,108
SC-TRN-0016,2020,3,27
SC-TRN-0016,2020,4,87
SC-TRN-0016,2020,5,104
SC-TRN-0016,2020,6,82
SC-TRN-0016,2020,7,98
SC-TRN-0016,2020,8,236
SC-TRN-0016,2020,9,135
SC-TRN-0016,2020,10,230
SC-TRN-0016,2020,11,214
SC-TRN-0016,2020,12,199
SC-TRN-0016,2021,1,220
SC-TRN-0016,2021,2,109
SC-TRN-0016,2021,3,157
SC-TRN-0016,2021,4,269
SC-TRN-0016,2021,5,246
SC-TRN-0016,2021,6,271
SC-TRN-0016,2021,7,264
SC-TRN-0016,2021,8,179
SC-TRN-0016,2021,9,63
SC-TRN-0016,2021,10,142
SC-TRN-0016,2021,11,188
SC-TRN-0016,2021,12,127
SC-TRN-0016,2022,1,226
SC-TRN-0016,2022,2,230
SC-TRN-0016,2022,3,199
SC-TRN-0016,2022,4,224
SC-TRN-0016,2022,5,143
SC-TRN-0016,2022,6,165
SC-TRN-0016,2022,7,243
SC-TRN-0016,2022,8,240
SC-TRN-0016,2022,9,165
SC-TRN-0016,2022,10,152
SC-TRN-0016,2022,11,179
SC-TRN-0016,2022,12,256
SC-TRN-0016,2023,1,48
SC-TRN-0016,2023,2,178
SC-TRN-0016,2023,3,192
SC-TRN-0016,2023,4,99
SC-TRN-0016,2023,5,141
SC-TRN-0016,2023,6,173
SC-TRN-0016,2023,7,152
SC-TRN-0016,2023,8,160
SC-TRN-0016,2023,9,239
SC-TRN-0016,2023,10,104
SC-TRN-0016,2023,11,149
SC-TRN-0016,2023,12,112
SC-TRN-0016,2024,1,158
SC-TRN-0016,2024,2,320
SC-TRN-0016,2024,3,123
SC-TRN-0016,2024,4,212
SC-TRN-0016,2024,5,171
SC-TRN-0016,2024,6,178
SC-TRN-0016,2024,7,175
SC-TRN-0016,2024,8,147
SC-TRN-0016,2024,9,230
SC-TRN-0016,2024,10,307
SC-TRN-0016,2024,11,165
SC-TRN-0016,2024,12,266
SC-FUE-0015,2020,1,1590
SC-FUE-0015,2020,2,1361
SC-FUE-0015,2020,3,1140
SC-FUE-0015,2020,4,1761
SC-FUE-0015,2020,5,2164
SC-FUE-0015,2020,6,1632
SC-FUE-0015,2020,7,1513
SC-FUE-0015,2020,8,1638
SC-FUE-0015,2020,9,1715
SC-FUE-0015,2020,10,1792
SC-FUE-0015,2020,11,1615
SC-FUE-0015,2020,12,1648
SC-FUE-0015,2021,1,1758
SC-FUE-0015,2021,2,2285
SC-FUE-0015,2021,3,1911
SC-FUE-0015,2021,4,1749
SC-FUE-0015,2021,5,1678
SC-FUE-0015,2021,6,2457
SC-FUE-0015,2021,7,2551
SC-FUE-0015,2021,8,2105
SC-FUE-0015,2021,9,2390
SC-FUE-0015,2021,10,1401
SC-FUE-0015,2021,11,1787
SC-FUE-0015,2021,12,2019
SC-FUE-0015,2022,1,2006
SC-FUE-0015,2022,2,2947
SC-FUE-0015,2022,3,2543
SC-FUE-0015,2022,4,2179
SC-FUE-0015,2022,5,2170
SC-FUE-0015,2022,6,2194
SC-FUE-0015,2022,7,2527
SC-FUE-0015,2022,8,2048
SC-FUE-0015,2022,9,2110
SC-FUE-0015,2022,10,1867
SC-FUE-0015,2022,11,1883
SC-FUE-0015,2022,12,1675
SC-FUE-0015,2023,1,3006
SC-FUE-0015,2023,2,2483
SC-FUE-0015,2023,3,2400
SC-FUE-0015,2023,4,2432
SC-FUE-0015,2023,5,3175
SC-FUE-0015,2023,6,3282
SC-FUE-0015,2023,7,2316
SC-FUE-0015,2023,8,3648
SC-FUE-0015,2023,9,3999
SC-FUE-0015,2023,10,2224
SC-FUE-0015,2023,11,2002
SC-FUE-0015,2023,12,3615
SC-FUE-0015,2024,1,3712
SC-FUE-0015,2024,2,2539
SC-FUE-0015,2024,3,2648
SC-FUE-0015,2024,4,3912
SC-FUE-0015,2024,5,4427
SC-FUE-0015,2024,6,2698
SC-FUE-0015,2024,7,2782
SC-FUE-0015,2024,8,2721
SC-FUE-0015,2024,9,3346
SC-FUE-0015,2024,10,3126
SC-FUE-0015,2024,11,2855
SC-FUE-0015,2024,12,2660
SC-BRK-0013,2020,1,201
SC-BRK-0013,2020,2,303
SC-BRK-0013,2020,3,323
SC-BRK-0013,2020,4,415
SC-BRK-0013,2020,5,665
SC-BRK-0013,2020,6,791
SC-BRK-0013,2020,7,848
SC-BRK-0013,2020,8,889
SC-BRK-0013,2020,9,1120
SC-BRK-0013,2020,10,755
SC-BRK-0013,2020,11,1116
SC-BRK-0013,2020,12,1146
SC-BRK-0013,2021,1,1421
SC-BRK-0013,2021,2,909
SC-BRK-0013,2021,3,730
SC-BRK-0013,2021,4,787
SC-BRK-0013,2021,5,1223
SC-BRK-0013,2021,6,1215
SC-BRK-0013,2021,7,882
SC-BRK-0013,2021,8,1770
SC-BRK-0013,2021,9,1192
SC-BRK-0013,2021,10,1101
SC-BRK-0013,2021,11,1885
SC-BRK-0013,2021,12,1722
SC-BRK-0013,2022,1,1040
SC-BRK-0013,2022,2,938
SC-BRK-0013,2022,3,799
SC-BRK-0013,2022,4,1241
SC-BRK-0013,2022,5,1399
SC-BRK-0013,2022,6,1706
SC-BRK-0013,2022,7,1838
SC-BRK-0013,2022,8,1346
SC-BRK-0013,2022,9,960
SC-BRK-0013,2022,10,857
SC-BRK-0013,2022,11,862
SC-BRK-0013,2022,12,1171
SC-BRK-0013,2023,1,1119
SC-BRK-0013,2023,2,732
SC-BRK-0013,2023,3,977
SC-BRK-0013,2023,4,1280
SC-BRK-0013,2023,5,1220
SC-BRK-0013,2023,6,1408
SC-BRK-0013,2023,7,1203
SC-BRK-0013,2023,8,756
SC-BRK-0013,2023,9,858
SC-BRK-0013,2023,10,832
SC-BRK-0013,2023,11,786
SC-BRK-0013,2023,12,1315
SC-BRK-0013,2024,1,1068
SC-BRK-0013,2024,2,798
SC-BRK-0013,2024,3,943
SC-BRK-0013,2024,4,1224
SC-BRK-0013,2024,5,1161
SC-BRK-0013,2024,6,1399
SC-BRK-0013,2024,7,1385
SC-BRK-0013,2024,8,1900
SC-BRK-0013,2024,9,1499
SC-BRK-0013,2024,10,1097
SC-BRK-0013,2024,11,886
SC-BRK-0013,2024,12,1027
SC-TRN-0017,2020,1,8
SC-TRN-0017,2020,2,8
SC-TRN-0017,2020,3,34
SC-TRN-0017,2020,4,41
SC-TRN-0017,2020,5,76
SC-TRN-0017,2020,6,27
SC-TRN-0017,2020,7,45
SC-TRN-0017,2020,8,33
SC-TRN-0017,2020,9,92
SC-TRN-0017,2020,10,34
SC-TRN-0017,2020,11,73
SC-TRN-0017,2020,12,32
SC-TRN-0017,2021,1,44
SC-TRN-0017,2021,2,25
SC-TRN-0017,2021,3,23
SC-TRN-0017,2021,4,38
SC-TRN-0017,2021,5,136
SC-TRN-0017,2021,6,9
SC-TRN-0017,2021,7,49
SC-TRN-0017,2021,8,95
SC-TRN-0017,2021,9,133
SC-TRN-0017,2021,10,29
SC-TRN-0017,2021,11,110
SC-TRN-0017,2021,12,0
SC-TRN-0017,2022,1,72
SC-TRN-0017,2022,2,38
SC-TRN-0017,2022,3,58
SC-TRN-0017,2022,4,26
SC-TRN-0017,2022,5,26
SC-TRN-0017,2022,6,34
SC-TRN-0017,2022,7,51
SC-TRN-0017,2022,8,41
SC-TRN-0017,2022,9,110
SC-TRN-0017,2022,10,37
SC-TRN-0017,2022,11,54
SC-TRN-0017,2022,12,59
SC-TRN-0017,2023,1,86
SC-TRN-0017,2023,2,55
SC-TRN-0017,2023,3,102
SC-TRN-0017,2023,4,0
SC-TRN-0017,2023,5,73
SC-TRN-0017,2023,6,20
SC-TRN-0017,2023,7,104
SC-TRN-0017,2023,8,121
SC-TRN-0017,2023,9,80
SC-TRN-0017,2023,10,121
SC-TRN-0017,2023,11,150
SC-TRN-0017,2023,12,245
SC-TRN-0017,2024,1,49
SC-TRN-0017,2024,2,107
SC-TRN-0017,2024,3,75
SC-TRN-0017,2024,4,115
SC-TRN-0017,2024,5,178
SC-TRN-0017,2024,6,17
SC-TRN-0017,2024,7,82
SC-TRN-0017,2024,8,147
SC-TRN-0017,2024,9,62
SC-TRN-0017,2024,10,57
SC-TRN-0017,2024,11,211
SC-TRN-0017,2024,12,43
SC-SUS-0022,2020,1,340
SC-SUS-0022,2020,2,753
SC-SUS-0022,2020,3,487
SC-SUS-0022,2020,4,365
SC-SUS-0022,2020,5,419
SC-SUS-0022,2020,6,186
SC-SUS-0022,2020,7,394
SC-SUS-0022,2020,8,538
SC-SUS-0022,2020,9,456
SC-SUS-0022,2020,10,513
SC-SUS-0022,2020,11,761
SC-SUS-0022,2020,12,863
SC-SUS-0022,2021,1,663
SC-SUS-0022,2021,2,726
SC-SUS-0022,2021,3,609
SC-SUS-0022,2021,4,542
SC-SUS-0022,2021,5,421
SC-SUS-0022,2021,6,960
SC-SUS-0022,2021,7,618
SC-SUS-0022,2021,8,556
SC-SUS-0022,2021,9,804
SC-SUS-0022,2021,10,709
SC-SUS-0022,2021,11,458
SC-SUS-0022,2021,12,480
SC-SUS-0022,2022,1,582
SC-SUS-0022,2022,2,331
SC-SUS-0022,2022,3,482
SC-SUS-0022,2022,4,337
SC-SUS-0022,2022,5,376
SC-SUS-0022,2022,6,387
SC-SUS-0022,2022,7,778
SC-SUS-0022,2022,8,444
SC-SUS-0022,2022,9,415
SC-SUS-0022,2022,10,801
SC-SUS-0022,2022,11,675
SC-SUS-0022,2022,12,814
SC-SUS-0022,2023,1,662
SC-SUS-0022,2023,2,584
SC-SUS-0022,2023,3,482
SC-SUS-0022,2023,4,420
SC-SUS-0022,2023,5,490
SC-SUS-0022,2023,6,471
SC-SUS-0022,2023,7,549
SC-SUS-0022,2023,8,481
SC-SUS-0022,2023,9,357
SC-SUS-0022,2023,10,690
SC-SUS-0022,2023,11,891
SC-SUS-0022,2023,12,865
SC-SUS-0022,2024,1,458
SC-SUS-0022,2024,2,538
SC-SUS-0022,2024,3,337
SC-SUS-0022,2024,4,541
SC-SUS-0022,2024,5,1050
SC-SUS-0022,2024,6,528
SC-SUS-0022,2024,7,441
SC-SUS-0022,2024,8,932
SC-SUS-0022,2024,9,622
SC-SUS-0022,2024,10,696
SC-SUS-0022,2024,11,500
SC-SUS-0022,2024,12,488
SC-SUS-0023,2020,1,27
SC-SUS-0023,2020,2,58
SC-SUS-0023,2020,3,67
SC-SUS-0023,2020,4,32
SC-SUS-0023,2020,5,37
SC-SUS-0023,2020,6,30
SC-SUS-0023,2020,7,129
SC-SUS-0023,2020,8,87
SC-SUS-0023,2020,9,86
SC-SUS-0023,2020,10,70
SC-SUS-0023,2020,11,86
SC-SUS-0023,2020,12,29
SC-SUS-0023,2021,1,37
SC-SUS-0023,2021,2,8
SC-SUS-0023,2021,3,125
SC-SUS-0023,2021,4,48
SC-SUS-0023,2021,5,54
SC-SUS-0023,2021,6,8
SC-SUS-0023,2021,7,61
SC-SUS-0023,2021,8,46
SC-SUS-0023,2021,9,46
SC-SUS-0023,2021,10,35
SC-SUS-0023,2021,11,67
SC-SUS-0023,2021,12,51
SC-SUS-0023,2022,1,74
SC-SUS-0023,2022,2,21
SC-SUS-0023,2022,3,30
SC-SUS-0023,2022,4,60
SC-SUS-0023,2022,5,74
SC-SUS-0023,2022,6,52
SC-SUS-0023,2022,7,49
SC-SUS-0023,2022,8,33
SC-SUS-0023,2022,9,29
SC-SUS-0023,2022,10,31
SC-SUS-0023,2022,11,34
SC-SUS-0023,2022,12,30
SC-SUS-0023,2023,1,71
SC-SUS-0023,2023,2,65
SC-SUS-0023,2023,3,59
SC-SUS-0023,2023,4,36
SC-SUS-0023,2023,5,14
SC-SUS-0023,2023,6,60
SC-SUS-0023,2023,7,75
SC-SUS-0023,2023,8,39
SC-SUS-0023,2023,9,43
SC-SUS-0023,2023,10,6
SC-SUS-0023,2023,11,18
SC-SUS-0023,2023,12,41
SC-SUS-0023,2024,1,76
SC-SUS-0023,2024,2,35
SC-SUS-0023,2024,3,69
SC-SUS-0023,2024,4,24
SC-SUS-0023,2024,5,46
SC-SUS-0023,2024,6,26
SC-SUS-0023,2024,7,0
SC-SUS-0023,2024,8,18
SC-SUS-0023,2024,9,89
SC-SUS-0023,2024,10,27
SC-SUS-0023,2024,11,0
SC-SUS-0023,2024,12,42
SC-HYD-0015,2020,1,1176
SC-HYD-0015,2020,2,1156
SC-HYD-0015,2020,3,785
SC-HYD-0015,2020,4,536
SC-HYD-0015,2020,5,719
SC-HYD-0015,2020,6,442
SC-HYD-0015,2020,7,760
SC-HYD-0015,2020,8,534
SC-HYD-0015,2020,9,708
SC-HYD-0015,2020,10,552
SC-HYD-0015,2020,11,573
SC-HYD-0015,2020,12,518
SC-HYD-0015,2021,1,1041
SC-HYD-0015,2021,2,1141
SC-HYD-0015,2021,3,378
SC-HYD-0015,2021,4,716
SC-HYD-0015,2021,5,548
SC-HYD-0015,2021,6,880
SC-HYD-0015,2021,7,282
SC-HYD-0015,2021,8,439
SC-HYD-0015,2021,9,947
SC-HYD-0015,2021,10,882
SC-HYD-0015,2021,11,994
SC-HYD-0015,2021,12,948
SC-HYD-0015,2022,1,1226
SC-HYD-0015,2022,2,886
SC-HYD-0015,2022,3,777
SC-HYD-0015,2022,4,312
SC-HYD-0015,2022,5,567
SC-HYD-0015,2022,6,520
SC-HYD-0015,2022,7,583
SC-HYD-0015,2022,8,950
SC-HYD-0015,2022,9,958
SC-HYD-0015,2022,10,667
SC-HYD-0015,2022,11,406
SC-HYD-0015,2022,12,815
SC-HYD-0015,2023,1,890
SC-HYD-0015,2023,2,806
SC-HYD-0015,2023,3,614
SC-HYD-0015,2023,4,841
SC-HYD-0015,2023,5,604
SC-HYD-0015,2023,6,616
SC-HYD-0015,2023,7,647
SC-HYD-0015,2023,8,701
SC-HYD-0015,2023,9,775
SC-HYD-0015,2023,10,954
SC-HYD-0015,2023,11,560
SC-HYD-0015,2023,12,574
SC-HYD-0015,2024,1,722
SC-HYD-0015,2024,2,756
SC-HYD-0015,2024,3,543
SC-HYD-0015,2024,4,755
SC-HYD-0015,2024,5,622
SC-HYD-0015,2024,6,806
SC-HYD-0015,2024,7,650
SC-HYD-0015,2024,8,487
SC-HYD-0015,2024,9,614
SC-HYD-0015,2024,10,713
SC-HYD-0015,2024,11,911
SC-HYD-0015,2024,12,674
SC-CLG-0007,2020,1,158
SC-CLG-0007,2020,2,29
SC-CLG-0007,2020,3,525
SC-CLG-0007,2020,4,443
