Part_Number,Year,Month,Raw_Forecast,PSC_Adjustment_Amount,Final_Order_Quantity,Adjustment_Reason
SC-CLG-0008,2022,4,1269,552,1821,
SC-CLG-0008,2022,5,705,257,962,Critical part requirement
SC-CLG-0008,2022,6,837,-134,703,Customer demand expectation
SC-CLG-0008,2022,7,1377,-326,1051,Inventory consideration
SC-CLG-0008,2022,8,1168,-136,1032,Inventory consideration
SC-CLG-0008,2022,9,1287,221,1508,
SC-CLG-0008,2022,10,1521,-562,959,Inventory consideration
SC-CLG-0008,2022,11,1088,467,1555,Critical part requirement
SC-CLG-0008,2022,12,1172,0,1172,
SC-CLG-0008,2023,1,1274,0,1274,No adjustment
SC-CLG-0008,2023,2,1867,-802,1065,Inventory consideration
SC-CLG-0008,2023,3,1204,344,1548,Lead time consideration
SC-CLG-0008,2023,4,1380,-471,909,
SC-CLG-0008,2023,5,1088,-296,792,Customer demand expectation
SC-CLG-0008,2023,6,1360,197,1557,Critical part requirement
SC-CLG-0008,2023,7,1544,-688,856,Customer demand expectation
SC-CLG-0008,2023,8,1492,-222,1270,Inventory consideration
SC-CLG-0008,2023,9,1078,-316,762,Inventory consideration
SC-CLG-0008,2023,10,1127,0,1127,
SC-CLG-0008,2023,11,974,-111,863,Inventory consideration
SC-CLG-0008,2023,12,1293,581,1874,Lead time consideration
SC-CLG-0008,2024,1,1580,0,1580,
SC-CLG-0008,2024,2,1187,0,1187,No adjustment
SC-CLG-0008,2024,3,1369,0,1369,No adjustment
SC-CLG-0008,2024,4,1447,0,1447,
SC-CLG-0008,2024,5,1421,-266,1155,Inventory consideration
SC-CLG-0008,2024,6,1410,-169,1241,
SC-CLG-0008,2024,7,1635,0,1635,
SC-CLG-0008,2024,8,1798,477,2275,Lead time consideration
SC-CLG-0008,2024,9,2265,0,2265,
SC-CLG-0008,2024,10,1611,0,1611,
SC-CLG-0008,2024,11,1754,-550,1204,
SC-CLG-0008,2024,12,1625,0,1625,
SC-HYD-0016,2020,1,219,0,219,
SC-HYD-0016,2020,2,137,18,155,Lead time consideration
SC-HYD-0016,2020,3,117,20,137,Critical part requirement
SC-HYD-0016,2020,4,328,0,328,
SC-HYD-0016,2020,5,229,23,252,Critical part requirement
SC-HYD-0016,2020,6,229,0,229,No adjustment
SC-HYD-0016,2020,7,275,-82,193,Customer demand expectation
SC-HYD-0016,2020,8,252,0,252,
SC-HYD-0016,2020,9,286,0,286,No adjustment
SC-HYD-0016,2020,10,210,-64,146,Inventory consideration
SC-HYD-0016,2020,11,221,-47,174,Inventory consideration
SC-HYD-0016,2020,12,241,0,241,No adjustment
SC-HYD-0016,2021,1,191,79,270,Critical part requirement
SC-HYD-0016,2021,2,222,63,285,Critical part requirement
SC-HYD-0016,2021,3,112,0,112,
SC-HYD-0016,2021,4,257,0,257,No adjustment
SC-HYD-0016,2021,5,264,0,264,No adjustment
SC-HYD-0016,2021,6,381,-53,328,Inventory consideration
SC-HYD-0016,2021,7,407,-120,287,
SC-HYD-0016,2021,8,386,0,386,No adjustment
SC-HYD-0016,2021,9,421,-180,241,Customer demand expectation
SC-HYD-0016,2021,10,115,-12,103,Customer demand expectation
SC-HYD-0016,2021,11,273,115,388,Lead time consideration
SC-HYD-0016,2021,12,244,-44,200,Inventory consideration
SC-HYD-0016,2022,1,358,-156,202,Inventory consideration
SC-HYD-0016,2022,2,397,122,519,Lead time consideration
SC-HYD-0016,2022,3,495,-116,379,Inventory consideration
SC-HYD-0016,2022,4,485,168,653,Critical part requirement
SC-HYD-0016,2022,5,253,0,253,
SC-HYD-0016,2022,6,437,110,547,Critical part requirement
SC-HYD-0016,2022,7,436,96,532,Customer demand expectation
SC-HYD-0016,2022,8,340,102,442,Lead time consideration
SC-HYD-0016,2022,9,368,0,368,
SC-HYD-0016,2022,10,480,81,561,Customer demand expectation
SC-HYD-0016,2022,11,328,61,389,Critical part requirement
SC-HYD-0016,2022,12,210,87,297,Lead time consideration
SC-HYD-0016,2023,1,411,-115,296,Inventory consideration
SC-HYD-0016,2023,2,315,-64,251,Inventory consideration
SC-HYD-0016,2023,3,368,-38,330,Customer demand expectation
SC-HYD-0016,2023,4,353,89,442,Critical part requirement
SC-HYD-0016,2023,5,196,-69,127,Inventory consideration
SC-HYD-0016,2023,6,376,0,376,No adjustment
SC-HYD-0016,2023,7,531,207,738,Customer demand expectation
SC-HYD-0016,2023,8,444,84,528,Critical part requirement
SC-HYD-0016,2023,9,326,119,445,Lead time consideration
SC-HYD-0016,2023,10,319,-67,252,Customer demand expectation
SC-HYD-0016,2023,11,345,-72,273,Customer demand expectation
SC-HYD-0016,2023,12,67,13,80,Customer demand expectation
SC-HYD-0016,2024,1,187,-53,134,Inventory consideration
SC-HYD-0016,2024,2,248,45,293,Critical part requirement
SC-HYD-0016,2024,3,103,0,103,No adjustment
SC-HYD-0016,2024,4,219,0,219,
SC-HYD-0016,2024,5,291,-115,176,Customer demand expectation
SC-HYD-0016,2024,6,386,-69,317,Inventory consideration
SC-HYD-0016,2024,7,260,-51,209,Customer demand expectation
SC-HYD-0016,2024,8,465,140,605,Lead time consideration
SC-HYD-0016,2024,9,179,-80,99,Customer demand expectation
SC-HYD-0016,2024,10,680,-155,525,Customer demand expectation
SC-HYD-0016,2024,11,300,0,300,
SC-HYD-0016,2024,12,344,0,344,
SC-FLT-0013,2020,1,175,-27,148,Customer demand expectation
SC-FLT-0013,2020,2,144,0,144,No adjustment
SC-FLT-0013,2020,3,196,-67,129,Customer demand expectation
SC-FLT-0013,2020,4,201,66,267,Critical part requirement
SC-FLT-0013,2020,5,114,0,114,No adjustment
SC-FLT-0013,2020,6,237,-94,143,Inventory consideration
SC-FLT-0013,2020,7,252,0,252,
SC-FLT-0013,2020,8,103,0,103,
SC-FLT-0013,2020,9,359,0,359,
SC-FLT-0013,2020,10,128,-41,87,Customer demand expectation
SC-FLT-0013,2020,11,180,0,180,
SC-FLT-0013,2020,12,191,-81,110,Inventory consideration
SC-FLT-0013,2021,1,257,103,360,Customer demand expectation
SC-FLT-0013,2021,2,187,0,187,
SC-FLT-0013,2021,3,213,0,213,No adjustment
SC-FLT-0013,2021,4,226,-96,130,Inventory consideration
SC-FLT-0013,2021,5,212,51,263,Lead time consideration
SC-FLT-0013,2021,6,172,64,236,Critical part requirement
SC-FLT-0013,2021,7,104,0,104,
SC-FLT-0013,2021,8,321,-56,265,Customer demand expectation
SC-FLT-0013,2021,9,446,0,446,No adjustment
SC-FLT-0013,2021,10,166,-69,97,Inventory consideration
SC-FLT-0013,2021,11,277,-86,191,Customer demand expectation
SC-FLT-0013,2021,12,362,0,362,
SC-FLT-0013,2022,1,265,0,265,No adjustment
SC-FLT-0013,2022,2,363,117,480,
SC-FLT-0013,2022,3,280,0,280,No adjustment
SC-FLT-0013,2022,4,338,40,378,Lead time consideration
SC-FLT-0013,2022,5,283,95,378,Critical part requirement
SC-FLT-0013,2022,6,272,-34,238,Inventory consideration
SC-FLT-0013,2022,7,350,-132,218,Inventory consideration
SC-FLT-0013,2022,8,308,-135,173,Inventory consideration
SC-FLT-0013,2022,9,364,118,482,Customer demand expectation
SC-FLT-0013,2022,10,352,68,420,
SC-FLT-0013,2022,11,235,0,235,No adjustment
SC-FLT-0013,2022,12,277,-86,191,Inventory consideration
SC-FLT-0013,2023,1,359,-102,257,Customer demand expectation
SC-FLT-0013,2023,2,291,-72,219,Customer demand expectation
SC-FLT-0013,2023,3,295,117,412,Lead time consideration
SC-FLT-0013,2023,4,321,0,321,No adjustment
SC-FLT-0013,2023,5,386,0,386,
SC-FLT-0013,2023,6,364,-96,268,Customer demand expectation
SC-FLT-0013,2023,7,262,46,308,Customer demand expectation
SC-FLT-0013,2023,8,201,65,266,Critical part requirement
SC-FLT-0013,2023,9,445,0,445,No adjustment
SC-FLT-0013,2023,10,303,-42,261,Inventory consideration
SC-FLT-0013,2023,11,274,-55,219,Inventory consideration
SC-FLT-0013,2023,12,353,148,501,Critical part requirement
SC-FLT-0013,2024,1,250,-70,180,Inventory consideration
SC-FLT-0013,2024,2,308,-32,276,Customer demand expectation
SC-FLT-0013,2024,3,387,49,436,Lead time consideration
SC-FLT-0013,2024,4,373,-120,253,Inventory consideration
SC-FLT-0013,2024,5,284,94,378,Critical part requirement
SC-FLT-0013,2024,6,263,46,309,Critical part requirement
SC-FLT-0013,2024,7,314,-115,199,Customer demand expectation
SC-FLT-0013,2024,8,190,0,190,
SC-FLT-0013,2024,9,629,-159,470,Inventory consideration
SC-FLT-0013,2024,10,602,-61,541,Customer demand expectation
SC-FLT-0013,2024,11,462,-203,259,Inventory consideration
SC-FLT-0013,2024,12,613,0,613,No adjustment
SC-FLT-0014,2020,1,0,0,0,Inventory consideration
SC-FLT-0014,2020,2,2,0,2,No adjustment
SC-FLT-0014,2020,3,2,0,2,
SC-FLT-0014,2020,4,1,0,1,Customer demand expectation
SC-FLT-0014,2020,5,2,-1,1,Customer demand expectation
SC-FLT-0014,2020,6,5,-2,3,Inventory consideration
SC-FLT-0014,2020,7,2,0,2,Critical part requirement
SC-FLT-0014,2020,8,2,-1,1,Customer demand expectation
SC-FLT-0014,2020,9,2,1,3,Critical part requirement
SC-FLT-0014,2020,10,1,0,1,
SC-FLT-0014,2020,11,1,0,1,Inventory consideration
SC-FLT-0014,2020,12,3,0,3,
SC-FLT-0014,2021,1,3,0,3,No adjustment
SC-FLT-0014,2021,2,8,0,8,
SC-FLT-0014,2021,3,0,0,0,Inventory consideration
SC-FLT-0014,2021,4,8,0,8,No adjustment
SC-FLT-0014,2021,5,0,0,0,Inventory consideration
SC-FLT-0014,2021,6,1,0,1,
SC-FLT-0014,2021,7,6,0,6,
SC-FLT-0014,2021,8,5,0,5,No adjustment
SC-FLT-0014,2021,9,0,0,0,Critical part requirement
SC-FLT-0014,2021,10,5,0,5,No adjustment
SC-FLT-0014,2021,11,4,-1,3,Customer demand expectation
SC-FLT-0014,2021,12,0,0,0,
SC-FLT-0014,2022,1,6,-2,4,Inventory consideration
SC-FLT-0014,2022,2,4,-2,2,Customer demand expectation
SC-FLT-0014,2022,3,2,0,2,Inventory consideration
SC-FLT-0014,2022,4,5,-2,3,
SC-FLT-0014,2022,5,11,0,11,No adjustment
SC-FLT-0014,2022,6,5,1,6,Lead time consideration
SC-FLT-0014,2022,7,9,3,12,Lead time consideration
SC-FLT-0014,2022,8,4,-1,3,Customer demand expectation
SC-FLT-0014,2022,9,12,-5,7,Inventory consideration
SC-FLT-0014,2022,10,20,-5,15,Customer demand expectation
SC-FLT-0014,2022,11,11,1,12,Critical part requirement
SC-FLT-0014,2022,12,5,-2,3,Inventory consideration
SC-FLT-0014,2023,1,3,-1,2,Inventory consideration
SC-FLT-0014,2023,2,5,0,5,No adjustment
SC-FLT-0014,2023,3,12,0,12,No adjustment
SC-FLT-0014,2023,4,19,0,19,No adjustment
SC-FLT-0014,2023,5,9,-2,7,Inventory consideration
SC-FLT-0014,2023,6,1,0,1,Inventory consideration
SC-FLT-0014,2023,7,8,-2,6,Inventory consideration
SC-FLT-0014,2023,8,8,-3,5,Customer demand expectation
SC-FLT-0014,2023,9,5,0,5,No adjustment
SC-FLT-0014,2023,10,14,-2,12,Inventory consideration
SC-FLT-0014,2023,11,4,-1,3,
SC-FLT-0014,2023,12,15,-5,10,Customer demand expectation
SC-FLT-0014,2024,1,5,0,5,No adjustment
SC-FLT-0014,2024,2,1,0,1,
SC-FLT-0014,2024,3,11,0,11,
SC-FLT-0014,2024,4,4,0,4,No adjustment
SC-FLT-0014,2024,5,7,-3,4,Inventory consideration
SC-FLT-0014,2024,6,6,-2,4,Inventory consideration
SC-FLT-0014,2024,7,7,-2,5,Inventory consideration
SC-FLT-0014,2024,8,5,0,5,
SC-FLT-0014,2024,9,6,0,6,
SC-FLT-0014,2024,10,6,3,9,
SC-FLT-0014,2024,11,12,-2,10,Inventory consideration
SC-FLT-0014,2024,12,17,-2,15,Customer demand expectation
SC-TWA-0013,2020,1,42,0,42,
SC-TWA-0013,2020,2,33,0,33,
SC-TWA-0013,2020,3,62,-18,44,Customer demand expectation
SC-TWA-0013,2020,4,37,-6,31,Inventory consideration
SC-TWA-0013,2020,5,189,-50,139,Inventory consideration
SC-TWA-0013,2020,6,100,0,100,No adjustment
SC-TWA-0013,2020,7,199,-67,132,Inventory consideration
SC-TWA-0013,2020,8,244,0,244,
SC-TWA-0013,2020,9,43,-7,36,Customer demand expectation
SC-TWA-0013,2020,10,155,25,180,Critical part requirement
SC-TWA-0013,2020,11,184,-63,121,Inventory consideration
SC-TWA-0013,2020,12,100,13,113,
SC-TWA-0013,2021,1,156,35,191,Critical part requirement
SC-TWA-0013,2021,2,145,-39,106,Customer demand expectation
SC-TWA-0013,2021,3,80,-31,49,
SC-TWA-0013,2021,4,99,-37,62,Customer demand expectation
SC-TWA-0013,2021,5,123,-45,78,Inventory consideration
SC-TWA-0013,2021,6,141,0,141,No adjustment
SC-TWA-0013,2021,7,146,35,181,Critical part requirement
SC-TWA-0013,2021,8,79,-24,55,Inventory consideration
SC-TWA-0013,2021,9,170,-43,127,Customer demand expectation
SC-TWA-0013,2021,10,161,-62,99,Customer demand expectation
SC-TWA-0013,2021,11,154,0,154,
SC-TWA-0013,2021,12,12,-4,8,Customer demand expectation
SC-TWA-0013,2022,1,126,-17,109,Inventory consideration
SC-TWA-0013,2022,2,153,-47,106,Customer demand expectation
SC-TWA-0013,2022,3,125,-29,96,Customer demand expectation
SC-TWA-0013,2022,4,118,0,118,
SC-TWA-0013,2022,5,126,-37,89,Customer demand expectation
SC-TWA-0013,2022,6,186,24,210,Critical part requirement
SC-TWA-0013,2022,7,112,-32,80,Inventory consideration
SC-TWA-0013,2022,8,252,-26,226,Inventory consideration
SC-TWA-0013,2022,9,221,27,248,Customer demand expectation
SC-TWA-0013,2022,10,37,-9,28,Inventory consideration
SC-TWA-0013,2022,11,125,0,125,
SC-TWA-0013,2022,12,0,0,0,No adjustment
SC-TWA-0013,2023,1,193,34,227,Customer demand expectation
SC-TWA-0013,2023,2,241,-38,203,Customer demand expectation
SC-TWA-0013,2023,3,96,-20,76,Customer demand expectation
SC-TWA-0013,2023,4,129,0,129,No adjustment
SC-TWA-0013,2023,5,213,-91,122,Customer demand expectation
SC-TWA-0013,2023,6,37,0,37,No adjustment
SC-TWA-0013,2023,7,36,-5,31,Customer demand expectation
SC-TWA-0013,2023,8,18,0,18,No adjustment
SC-TWA-0013,2023,9,212,0,212,No adjustment
SC-TWA-0013,2023,10,88,-12,76,
SC-TWA-0013,2023,11,21,0,21,
SC-TWA-0013,2023,12,85,-34,51,Inventory consideration
SC-TWA-0013,2024,1,139,-30,109,Customer demand expectation
SC-TWA-0013,2024,2,8,-1,7,Inventory consideration
SC-TWA-0013,2024,3,62,0,62,
SC-TWA-0013,2024,4,100,0,100,No adjustment
SC-TWA-0013,2024,5,196,-21,175,Customer demand expectation
SC-TWA-0013,2024,6,217,0,217,
SC-TWA-0013,2024,7,61,-6,55,Inventory consideration
SC-TWA-0013,2024,8,110,0,110,
SC-TWA-0013,2024,9,129,20,149,Customer demand expectation
SC-TWA-0013,2024,10,128,0,128,No adjustment
SC-TWA-0013,2024,11,35,0,35,
SC-TWA-0013,2024,12,215,0,215,No adjustment
SC-ENG-0016,2020,1,416,0,416,
SC-ENG-0016,2020,2,435,-176,259,Customer demand expectation
SC-ENG-0016,2020,3,501,188,689,Customer demand expectation
SC-ENG-0016,2020,4,206,34,240,Critical part requirement
SC-ENG-0016,2020,5,954,0,954,
SC-ENG-0016,2020,6,332,113,445,Customer demand expectation
SC-ENG-0016,2020,7,1295,0,1295,
SC-ENG-0016,2020,8,548,228,776,Customer demand expectation
SC-ENG-0016,2020,9,968,383,1351,Customer demand expectation
SC-ENG-0016,2020,10,851,0,851,
SC-ENG-0016,2020,11,856,-194,662,Inventory consideration
SC-ENG-0016,2020,12,744,265,1009,Lead time consideration
SC-ENG-0016,2021,1,1262,-489,773,Inventory consideration
SC-ENG-0016,2021,2,1040,225,1265,Critical part requirement
SC-ENG-0016,2021,3,852,88,940,Lead time consideration
SC-ENG-0016,2021,4,964,0,964,No adjustment
SC-ENG-0016,2021,5,522,72,594,Critical part requirement
SC-ENG-0016,2021,6,791,-352,439,
SC-ENG-0016,2021,7,771,-194,577,Customer demand expectation
SC-ENG-0016,2021,8,552,190,742,Lead time consideration
SC-ENG-0016,2021,9,948,99,1047,Lead time consideration
SC-ENG-0016,2021,10,449,155,604,Customer demand expectation
SC-ENG-0016,2021,11,672,0,672,
SC-ENG-0016,2021,12,489,0,489,No adjustment
SC-ENG-0016,2022,1,624,232,856,Critical part requirement
SC-ENG-0016,2022,2,349,47,396,Lead time consideration
SC-ENG-0016,2022,3,532,188,720,Lead time consideration
SC-ENG-0016,2022,4,846,146,992,Lead time consideration
SC-ENG-0016,2022,5,734,194,928,Lead time consideration
SC-ENG-0016,2022,6,679,-222,457,Inventory consideration
SC-ENG-0016,2022,7,539,239,778,
SC-ENG-0016,2022,8,368,0,368,
SC-ENG-0016,2022,9,686,94,780,Critical part requirement
SC-ENG-0016,2022,10,731,236,967,Lead time consideration
SC-ENG-0016,2022,11,782,0,782,
SC-ENG-0016,2022,12,858,-156,702,
SC-ENG-0016,2023,1,967,400,1367,Lead time consideration
SC-ENG-0016,2023,2,750,-172,578,Customer demand expectation
SC-ENG-0016,2023,3,1040,0,1040,
SC-ENG-0016,2023,4,842,0,842,
SC-ENG-0016,2023,5,673,0,673,
SC-ENG-0016,2023,6,444,152,596,Lead time consideration
SC-ENG-0016,2023,7,656,254,910,
SC-ENG-0016,2023,8,454,86,540,Critical part requirement
SC-ENG-0016,2023,9,462,161,623,Lead time consideration
SC-ENG-0016,2023,10,1117,-213,904,Customer demand expectation
SC-ENG-0016,2023,11,1094,239,1333,Critical part requirement
SC-ENG-0016,2023,12,1043,357,1400,Customer demand expectation
SC-ENG-0016,2024,1,699,-83,616,Inventory consideration
SC-ENG-0016,2024,2,849,0,849,
SC-ENG-0016,2024,3,765,244,1009,Lead time consideration
SC-ENG-0016,2024,4,379,77,456,Critical part requirement
SC-ENG-0016,2024,5,717,0,717,No adjustment
SC-ENG-0016,2024,6,252,42,294,Customer demand expectation
SC-ENG-0016,2024,7,781,0,781,
SC-ENG-0016,2024,8,575,125,700,Critical part requirement
SC-ENG-0016,2024,9,840,131,971,Critical part requirement
SC-ENG-0016,2024,10,1037,-420,617,Inventory consideration
SC-ENG-0016,2024,11,1345,497,1842,Critical part requirement
SC-ENG-0016,2024,12,1180,256,1436,Customer demand expectation
SC-FUE-0016,2020,1,11,0,11,No adjustment
SC-FUE-0016,2020,2,5,-1,4,Customer demand expectation
SC-FUE-0016,2020,3,9,4,13,Customer demand expectation
SC-FUE-0016,2020,4,6,-1,5,Customer demand expectation
SC-FUE-0016,2020,5,85,18,103,Critical part requirement
SC-FUE-0016,2020,6,81,-34,47,Customer demand expectation
SC-FUE-0016,2020,7,18,0,18,No adjustment
SC-FUE-0016,2020,8,91,-39,52,Customer demand expectation
SC-FUE-0016,2020,9,24,0,24,No adjustment
SC-FUE-0016,2020,10,28,-8,20,Inventory consideration
SC-FUE-0016,2020,11,44,-6,38,Customer demand expectation
SC-FUE-0016,2020,12,72,-29,43,Inventory consideration
SC-FUE-0016,2021,1,34,0,34,
SC-FUE-0016,2021,2,16,-3,13,
SC-FUE-0016,2021,3,56,-9,47,Customer demand expectation
SC-FUE-0016,2021,4,30,-6,24,Customer demand expectation
SC-FUE-0016,2021,5,48,0,48,
SC-FUE-0016,2021,6,21,-5,16,Customer demand expectation
SC-FUE-0016,2021,7,115,-41,74,Customer demand expectation
SC-FUE-0016,2021,8,20,0,20,
SC-FUE-0016,2021,9,7,-3,4,Inventory consideration
SC-FUE-0016,2021,10,63,0,63,No adjustment
SC-FUE-0016,2021,11,37,0,37,
SC-FUE-0016,2021,12,66,27,93,Customer demand expectation
SC-FUE-0016,2022,1,69,-22,47,Customer demand expectation
SC-FUE-0016,2022,2,144,-40,104,Customer demand expectation
SC-FUE-0016,2022,3,0,0,0,Inventory consideration
SC-FUE-0016,2022,4,18,-5,13,Customer demand expectation
SC-FUE-0016,2022,5,77,8,85,Critical part requirement
SC-FUE-0016,2022,6,120,0,120,
SC-FUE-0016,2022,7,63,-11,52,Inventory consideration
SC-FUE-0016,2022,8,77,-14,63,Customer demand expectation
SC-FUE-0016,2022,9,136,-26,110,Inventory consideration
SC-FUE-0016,2022,10,54,-8,46,Inventory consideration
SC-FUE-0016,2022,11,17,-4,13,Customer demand expectation
SC-FUE-0016,2022,12,67,-20,47,Inventory consideration
SC-FUE-0016,2023,1,73,-26,47,Customer demand expectation
SC-FUE-0016,2023,2,48,13,61,Critical part requirement
SC-FUE-0016,2023,3,71,-16,55,Customer demand expectation
SC-FUE-0016,2023,4,69,0,69,No adjustment
SC-FUE-0016,2023,5,106,-36,70,
SC-FUE-0016,2023,6,22,4,26,Lead time consideration
SC-FUE-0016,2023,7,63,-9,54,Customer demand expectation
SC-FUE-0016,2023,8,65,-9,56,Customer demand expectation
SC-FUE-0016,2023,9,57,0,57,No adjustment
SC-FUE-0016,2023,10,117,0,117,
SC-FUE-0016,2023,11,84,-30,54,Customer demand expectation
SC-FUE-0016,2023,12,68,24,92,Lead time consideration
SC-FUE-0016,2024,1,148,31,179,Lead time consideration
SC-FUE-0016,2024,2,0,0,0,Inventory consideration
SC-FUE-0016,2024,3,61,0,61,
SC-FUE-0016,2024,4,27,11,38,Lead time consideration
SC-FUE-0016,2024,5,70,9,79,Customer demand expectation
SC-FUE-0016,2024,6,76,-28,48,
SC-FUE-0016,2024,7,80,-12,68,Customer demand expectation
SC-FUE-0016,2024,8,35,-12,23,Inventory consideration
SC-FUE-0016,2024,9,81,0,81,No adjustment
SC-FUE-0016,2024,10,82,-15,67,Customer demand expectation
SC-FUE-0016,2024,11,79,-30,49,Inventory consideration
SC-FUE-0016,2024,12,103,24,127,Customer demand expectation
SC-ELC-0012,2020,1,605,0,605,
SC-ELC-0012,2020,2,499,-221,278,Inventory consideration
SC-ELC-0012,2020,3,656,-177,479,Customer demand expectation
SC-ELC-0012,2020,4,447,157,604,
SC-ELC-0012,2020,5,505,90,595,Critical part requirement
SC-ELC-0012,2020,6,531,-109,422,Inventory consideration
SC-ELC-0012,2020,7,645,-179,466,Customer demand expectation
SC-ELC-0012,2020,8,637,0,637,
SC-ELC-0012,2020,9,476,0,476,
SC-ELC-0012,2020,10,599,0,599,No adjustment
SC-ELC-0012,2020,11,873,183,1056,Customer demand expectation
SC-ELC-0012,2020,12,823,0,823,
SC-ELC-0012,2021,1,776,-250,526,Inventory consideration
SC-ELC-0012,2021,2,446,-152,294,Customer demand expectation
SC-ELC-0012,2021,3,441,0,441,
SC-ELC-0012,2021,4,448,61,509,Critical part requirement
SC-ELC-0012,2021,5,676,-199,477,Customer demand expectation
SC-ELC-0012,2021,6,756,-266,490,Inventory consideration
SC-ELC-0012,2021,7,553,-195,358,Inventory consideration
SC-ELC-0012,2021,8,637,156,793,Customer demand expectation
SC-ELC-0012,2021,9,790,-338,452,Customer demand expectation
SC-ELC-0012,2021,10,375,0,375,No adjustment
SC-ELC-0012,2021,11,647,-282,365,Customer demand expectation
SC-ELC-0012,2021,12,601,0,601,
SC-ELC-0012,2022,1,448,75,523,Lead time consideration
SC-ELC-0012,2022,2,548,-64,484,Inventory consideration
SC-ELC-0012,2022,3,537,0,537,
SC-ELC-0012,2022,4,642,-225,417,Customer demand expectation
SC-ELC-0012,2022,5,598,-92,506,Inventory consideration
SC-ELC-0012,2022,6,658,0,658,No adjustment
SC-ELC-0012,2022,7,589,248,837,Lead time consideration
SC-ELC-0012,2022,8,462,116,578,Lead time consideration
SC-ELC-0012,2022,9,549,-73,476,Customer demand expectation
SC-ELC-0012,2022,10,670,-230,440,
SC-ELC-0012,2022,11,695,222,917,
SC-ELC-0012,2022,12,515,0,515,No adjustment
