Branch_ID,Part_Number,Year,Month,Actual_Demand_Qty
SMG,SC-ELC-0001,2023,5,0.0
SOQ,SC-HYD-0015,2024,2,14.0
MDN,SC-FLT-0012,2023,11,0.0
AMQ,SC-SUS-0003,2023,12,0.0
BKL,SC-FUE-0009,2020,2,2.0
BKL,SC-SUS-0008,2023,3,9.0
CRB,SC-ENG-0012,2022,8,30.0
SBY,SC-HYD-0002,2021,10,0.0
KDI,SC-BRK-0002,2020,8,0.0
LPG,SC-TRN-0013,2021,1,0.0
MDN,SC-FLT-0014,2023,6,0.0
SOQ,SC-TRN-0010,2023,5,15.0
SMD,SC-SUS-0014,2022,12,1.0
SOQ,SC-FLT-0009,2023,10,0.0
CRB,SC-CLG-0007,2023,4,107.0
MLG,SC-ELC-0009,2023,2,67.0
MKS,SC-HYD-0014,2020,4,112.0
AMQ,SC-FUE-0014,2023,6,1.0
DPS,SC-FUE-0015,2023,2,43.0
JMB,SC-ENG-0004,2023,4,0.0
KDI,SC-ELC-0006,2023,3,13.0
PKU,SC-FUE-0001,2023,12,31.0
JKT,SC-ENG-0010,2023,10,0.0
SOQ,SC-FLT-0009,2024,7,18.0
BDG,SC-BRK-0003,2023,12,48.0
MDN,SC-FLT-0014,2022,5,0.0
PLB,SC-TRN-0018,2023,6,0.0
KPG,SC-FUE-0002,2020,7,16.0
LPG,SC-HYD-0010,2023,11,65.0
DPS,SC-ELC-0006,2020,9,0.0
AMQ,SC-CLG-0001,2022,1,1.0
BPN2,SC-ELC-0003,2024,9,-34.0
MDN,SC-SUS-0023,2023,12,0.0
BKL,SC-BRK-0003,2022,1,
DPS,SC-TRN-0008,2020,2,7.0
PDG,SC-BRK-0003,2020,3,
JMB,SC-TRN-0012,2023,11,0.0
YGY,SC-ELC-0005,2022,11,0.0
MDN,SC-TWA-0013,2024,7,0.0
MKS,SC-FLT-0008,2021,6,31.0
PDG,SC-SUS-0017,2022,10,0.0
SMD,SC-SUS-0024,2023,11,25.0
MND,SC-ELC-0003,2021,11,9.0
BDG,SC-SUS-0013,2024,4,0.0
PDG,SC-FLT-0002,2021,10,0.0
SGT,SC-CLG-0006,2023,10,1.0
MLG,SC-ENG-0016,2024,1,19.0
MTR,SC-ELC-0010,2021,3,38.0
GTO,SC-FLT-0010,2023,3,57.0
LHK,SC-FLT-0005,2020,5,25.0
SBY,SC-BRK-0004,2022,8,25.0
JKT,SC-TRN-0006,2023,8,44.0
PDG,SC-FUE-0003,2023,12,0.0
DPS,SC-SUS-0022,2023,8,18.0
JAY,SC-BRK-0001,2022,6,
JKT,SC-FUE-0004,2022,1,13.0
SMG,SC-FUE-0010,2023,8,42.0
JAY,SC-SUS-0021,2023,10,38.0
PLU,SC-ELC-0001,2024,1,0.0
MDN,SC-HYD-0011,2023,11,0.0
JAY,SC-CLG-0003,2024,5,19.0
KPG,SC-FUE-0004,2022,3,7.0
MLG,SC-FUE-0010,2023,5,59.0
YGY,SC-TRN-0001,2020,6,11.0
SRG,SC-TRN-0013,2020,1,0.0
MDN,SC-FLT-0013,2020,11,0.0
SGT,SC-TRN-0017,2020,6,6.0
KPG,SC-HYD-0015,2023,4,50.0
DPS,SC-TRN-0005,2024,2,2.0
BPN2,SC-CLG-0003,2021,7,23.0
LHK,SC-CLG-0003,2023,6,10.0
BDG,SC-CLG-0004,2023,12,740.0
KDI,SC-CLG-0001,2020,3,
MKS,SC-HYD-0001,2021,7,36.0
GTO,SC-TRN-0005,2023,9,0.0
CRB,SC-ENG-0006,2023,9,29.0
BPP,SC-HYD-0011,2023,5,15.0
BPN2,SC-TRN-0014,2024,5,72.0
JKT,SC-ELC-0002,2023,2,24.0
SMD,SC-SUS-0016,2023,9,21.0
MRK,SC-SUS-0017,2023,12,12.0
PDG,SC-SUS-0001,2024,12,4.0
SRG,SC-CLG-0004,2023,6,100.0
SMD,SC-FLT-0010,2022,5,21.0
MKS,SC-BRK-0011,2024,10,0.0
MLG,SC-ELC-0012,2024,5,29.0
KDI,SC-BRK-0005,2022,6,36.0
SGT,SC-FLT-0009,2023,7,4.0
MND,SC-TWA-0001,2023,5,10.0
PLU,SC-FUE-0014,2024,9,1.0
SGT,SC-FUE-0013,2020,5,0.0
LPG,SC-TRN-0018,2024,7,21.0
JKT,SC-ELC-0004,2024,9,1.0
SBY,SC-TWA-0013,2020,12,8.0
MKS,SC-FLT-0004,2020,10,0.0
JKT,SC-HYD-0003,2024,9,53.0
SBY,SC-HYD-0001,2024,5,0.0
MND,SC-BRK-0010,2021,11,15.0
PLB,SC-TRN-0018,2021,5,6.0
SMD,SC-SUS-0006,2022,7,0.0
JKT,SC-ENG-0002,2022,6,65.0
SMG,SC-FLT-0013,2024,5,
KPG,SC-ELC-0004,2022,5,0.0
YGY,SC-SUS-0002,2024,5,0.0
GTO,SC-BRK-0001,2024,1,4.0
JMB,SC-SUS-0024,2024,4,31.0
LHK,SC-SUS-0004,2024,7,0.0
PKU,SC-FUE-0009,2020,11,4.0
BDG,SC-BRK-0003,2023,7,62.0
BPN2,SC-SUS-0005,2022,1,0.0
LHK,SC-SUS-0018,2021,1,16.0
PLU,SC-TWA-0004,2021,12,20.0
BTH,SC-ELC-0007,2023,2,37.0
PDG,SC-SUS-0001,2020,5,0.0
DPS,SC-SUS-0024,2020,6,32.0
LPG,SC-SUS-0014,2024,8,
SBY,SC-SUS-0002,2021,8,38.0
SRG,SC-CLG-0008,2021,8,54.0
KPG,SC-ELC-0006,2021,1,7.0
MDN,SC-ELC-0002,2023,8,23.0
SGT,SC-FLT-0013,2023,8,11.0
SOQ,SC-ENG-0014,2021,1,0.0
SMG,SC-SUS-0017,2022,4,0.0
SMG,SC-FLT-0001,2024,5,12.0
SRG,SC-ENG-0010,2022,10,0.0
SGT,SC-SUS-0010,2020,4,31.0
BTH,SC-ELC-0003,2021,8,10.0
JMB,SC-SUS-0009,2023,8,16.0
MTR,SC-TRN-0018,2020,12,31.0
BJM,SC-TRN-0011,2020,5,0.0
SGT,SC-FUE-0012,2020,6,0.0
MDN,SC-HYD-0006,2024,10,21.0
PLU,SC-TRN-0001,2022,6,0.0
BDG,SC-CLG-0008,2021,5,10.0
DPS,SC-FLT-0006,2022,10,20.0
JAY,SC-FUE-0015,2023,12,0.0
PKU,SC-FLT-0014,2021,9,0.0
SMG,SC-TRN-0012,2020,4,30.0
GTO,SC-ELC-0004,2023,2,1.0
SBY,SC-ELC-0001,2023,2,0.0
CRB,SC-HYD-0007,2022,12,113.0
MND,SC-ELC-0009,2021,7,44.0
JMB,SC-FLT-0007,2021,10,
PDG,SC-CLG-0002,2020,11,0.0
PLU,SC-SUS-0008,2021,12,37.0
PLB,SC-TRN-0012,2024,12,0.0
BJM,SC-FUE-0008,2021,2,0.0
BJM,SC-TRN-0015,2022,4,0.0
BDG,SC-FLT-0014,2021,8,0.0
BPP,SC-TWA-0006,2020,3,0.0
BDG,SC-FLT-0001,2021,10,0.0
SRG,SC-ENG-0011,2023,7,-1.0
YGY,SC-SUS-0016,2023,5,65.0
PLB,SC-TRN-0005,2023,9,0.0
JKT,SC-SUS-0015,2023,2,2.0
PKU,SC-FUE-0014,2021,1,0.0
JKT,SC-HYD-0011,2023,11,4.0
TRK,SC-FLT-0006,2023,6,28.0
JKT,SC-HYD-0010,2023,3,101.0
LPG,SC-SUS-0022,2020,9,0.0
AMQ,SC-TRN-0008,2020,6,20.0
YGY,SC-FUE-0006,2021,6,0.0
MLG,SC-FUE-0004,2020,10,0.0
SGT,SC-CLG-0007,2024,6,0.0
SBY,SC-HYD-0011,2020,8,0.0
MND,SC-BRK-0010,2020,5,13.0
CRB,SC-TRN-0009,2022,7,0.0
LPG,SC-SUS-0006,2024,2,0.0
GTO,SC-ENG-0011,2024,1,0.0
GTO,SC-HYD-0008,2020,10,0.0
BJM,SC-HYD-0015,2022,3,5.0
BPN2,SC-TRN-0016,2023,7,11.0
LHK,SC-ENG-0011,2021,7,0.0
BPN2,SC-BRK-0001,2022,11,3.0
LPG,SC-ENG-0012,2024,2,28.0
KDI,SC-BRK-0006,2022,2,20.0
SOQ,SC-BRK-0007,2023,2,0.0
MRK,SC-ENG-0008,2023,4,20.0
PTK,SC-HYD-0008,2023,11,0.0
JKT,SC-FLT-0010,2020,1,38.0
BJM,SC-ELC-0008,2023,12,0.0
GTO,SC-CLG-0008,2022,3,26.0
LHK,SC-SUS-0006,2022,6,0.0
SRG,SC-SUS-0008,2021,11,39.0
MRK,SC-FLT-0010,2022,6,59.0
KDI,SC-HYD-0012,2020,7,4.0
JAY,SC-ELC-0002,2020,5,22.0
BPP,SC-ELC-0009,2021,9,95.0
PKU,SC-ELC-0007,2022,11,99.0
MND,SC-FLT-0007,2021,4,8.0
MDN,SC-CLG-0002,2024,9,39.0
BJM,SC-ENG-0012,2021,3,25.0
KDI,SC-FUE-0007,2021,2,0.0
SMD,SC-TWA-0003,2020,11,2.0
MDN,SC-HYD-0013,2020,4,0.0
YGY,SC-FUE-0002,2023,9,34.0
JAY,SC-FLT-0012,2020,11,0.0
PLU,SC-TRN-0007,2024,10,1.0
LHK,SC-SUS-0005,2024,11,0.0
JMB,SC-HYD-0006,2024,10,8.0
MDN,SC-TRN-0012,2024,9,19.0
TRK,SC-FUE-0007,2023,2,0.0
SOQ,SC-HYD-0008,2021,2,-3.0
MLG,SC-SUS-0016,2020,5,40.0
BDG,SC-ENG-0006,2021,9,0.0
YGY,SC-FUE-0003,2022,4,8.0
LHK,SC-ELC-0012,2022,1,26.0
PLB,SC-ELC-0012,2022,5,7.0
TRK,SC-FUE-0011,2024,5,135.0
SOQ,SC-HYD-0004,2022,7,26.0
GTO,SC-BRK-0010,2022,11,31.0
YGY,SC-HYD-0012,2021,7,0.0
AMQ,SC-ELC-0008,2020,12,19.0
JKT,SC-SUS-0022,2021,5,22.0
AMQ,SC-HYD-0015,2022,3,11.0
AMQ,SC-TRN-0017,2021,3,0.0
CRB,SC-CLG-0004,2022,11,126.0
MND,SC-ENG-0012,2023,12,24.0
SMD,SC-TWA-0011,2021,4,0.0
LHK,SC-TRN-0007,2022,12,0.0
MKS,SC-SUS-0020,2021,11,91.0
PLU,SC-TRN-0007,2020,1,0.0
SGT,SC-BRK-0001,2020,9,0.0
PDG,SC-CLG-0004,2021,7,33.0
BPP,SC-FLT-0005,2024,10,70.0
PLU,SC-HYD-0007,2022,5,22.0
PLU,SC-SUS-0006,2023,1,0.0
MND,SC-FLT-0001,2022,6,18.0
MND,SC-BRK-0004,2023,1,13.0
SOQ,SC-BRK-0004,2023,1,10.0
MLG,SC-SUS-0010,2021,8,84.0
SMG,SC-CLG-0001,2021,3,0.0
MLG,SC-TWA-0004,2021,12,0.0
SMD,SC-ENG-0007,2022,12,10.0
PDG,SC-CLG-0001,2023,8,0.0
BTH,SC-TWA-0003,2020,6,7.0
KPG,SC-TWA-0008,2024,12,0.0
BDG,SC-HYD-0012,2021,5,0.0
BTH,SC-CLG-0006,2023,11,0.0
TRK,SC-ENG-0011,2022,5,0.0
JKT,SC-FUE-0014,2022,9,0.0
YGY,SC-ELC-0010,2024,3,28.0
DPS,SC-HYD-0001,2020,8,10.0
AMQ,SC-FUE-0014,2024,6,0.0
PLU,SC-FUE-0014,2020,6,3.0
LPG,SC-FLT-0007,2022,5,0.0
MND,SC-TWA-0002,2021,10,47.0
SGT,SC-ELC-0005,2023,10,0.0
MKS,SC-BRK-0009,2024,8,
SMD,SC-ENG-0008,2023,7,4.0
KDI,SC-ENG-0003,2023,12,0.0
AMQ,SC-ENG-0015,2023,2,0.0
JKT,SC-TWA-0002,2020,6,105.0
YGY,SC-FLT-0008,2020,7,33.0
MDN,SC-TRN-0011,2022,6,1.0
MND,SC-BRK-0008,2021,9,
JAY,SC-FLT-0005,2023,1,42.0
JMB,SC-SUS-0023,2020,1,1.0
MTR,SC-TRN-0013,2024,11,
MND,SC-TWA-0002,2020,3,
KDI,SC-FLT-0010,2021,12,0.0
JAY,SC-BRK-0002,2022,3,0.0
PDG,SC-FUE-0010,2022,6,32.0
BDG,SC-SUS-0011,2022,1,0.0
BKL,SC-FLT-0007,2024,9,1.0
LPG,SC-SUS-0018,2024,11,16.0
PLU,SC-SUS-0010,2024,6,142.0
DPS,SC-FLT-0003,2020,2,-4.0
LPG,SC-TRN-0010,2024,4,31.0
LPG,SC-TWA-0012,2024,11,0.0
MKS,SC-HYD-0002,2021,7,0.0
MTR,SC-TRN-0008,2021,10,84.0
JMB,SC-FUE-0002,2022,6,7.0
BTH,SC-ELC-0009,2021,9,32.0
BDG,SC-SUS-0021,2020,5,6.0
SOQ,SC-ELC-0001,2023,7,0.0
LPG,SC-TRN-0014,2024,1,62.0
MKS,SC-ENG-0007,2024,10,0.0
SMD,SC-SUS-0014,2022,9,3.0
PDG,SC-TRN-0018,2023,2,16.0
BKL,SC-HYD-0003,2023,9,5.0
DPS,SC-HYD-0003,2023,4,10.0
MND,SC-FUE-0010,2024,12,34.0
MTR,SC-BRK-0005,2023,3,90.0
DPS,SC-FLT-0005,2020,12,34.0
BPP,SC-BRK-0002,2021,7,9.0
BPP,SC-ELC-0003,2020,5,28.0
KPG,SC-HYD-0010,2021,6,120.0
SOQ,SC-ELC-0006,2024,6,0.0
YGY,SC-BRK-0010,2024,10,33.0
MND,SC-ENG-0009,2024,1,0.0
BJM,SC-BRK-0005,2022,12,19.0
LPG,SC-ELC-0005,2023,3,0.0
PKU,SC-SUS-0013,2022,6,0.0
PLU,SC-HYD-0016,2022,1,5.0
LHK,SC-HYD-0015,2024,8,0.0
SBY,SC-SUS-0024,2022,6,68.0
BKL,SC-TWA-0010,2022,4,7.0
BPN2,SC-TWA-0007,2024,11,34.0
AMQ,SC-ENG-0016,2021,1,0.0
BPN2,SC-HYD-0014,2023,1,0.0
MDN,SC-SUS-0003,2020,1,0.0
BJM,SC-BRK-0004,2023,4,10.0
BPN2,SC-ENG-0006,2023,8,15.0
MRK,SC-BRK-0001,2023,12,0.0
BTH,SC-FLT-0001,2024,12,4.0
BPN2,SC-FUE-0015,2021,3,107.0
MDN,SC-BRK-0013,2021,9,47.0
JKT,SC-HYD-0005,2022,7,67.0
PDG,SC-FUE-0006,2022,1,3.0
SRG,SC-ELC-0005,2023,6,2.0
JAY,SC-ENG-0004,2020,9,0.0
PLB,SC-ELC-0008,2023,3,0.0
KPG,SC-SUS-0023,2023,11,0.0
JAY,SC-TRN-0007,2022,8,16.0
MKS,SC-ENG-0008,2021,3,0.0
SMD,SC-BRK-0006,2020,12,5.0
BJM,SC-ENG-0015,2022,4,0.0
MDN,SC-FLT-0007,2023,2,0.0
SGT,SC-HYD-0012,2020,8,0.0
LPG,SC-FUE-0005,2020,8,9.0
PLB,SC-TWA-0002,2023,9,38.0
SGT,SC-ENG-0013,2021,9,0.0
MRK,SC-BRK-0003,2020,1,48.0
BTH,SC-ELC-0005,2024,3,0.0
BPN2,SC-SUS-0023,2023,11,0.0
LPG,SC-SUS-0008,2024,1,45.0
MRK,SC-SUS-0012,2022,5,0.0
AMQ,SC-HYD-0001,2021,7,14.0
KDI,SC-ELC-0008,2024,1,4.0
BTH,SC-FUE-0003,2022,1,0.0
JKT,SC-TRN-0003,2020,2,0.0
SRG,SC-TWA-0012,2023,9,0.0
PKU,SC-SUS-0006,2022,2,10.0
SMG,SC-SUS-0013,2021,12,
PLB,SC-HYD-0004,2021,6,28.0
SGT,SC-FLT-0008,2020,1,0.0
PLB,SC-ENG-0007,2023,8,0.0
SMD,SC-FUE-0005,2020,9,2.0
SOQ,SC-ENG-0003,2021,6,0.0
BPP,SC-FUE-0003,2020,1,1.0
YGY,SC-FUE-0005,2021,8,0.0
MKS,SC-ENG-0006,2023,1,0.0
PLU,SC-TRN-0011,2024,8,1.0
PLB,SC-TRN-0008,2023,4,57.0
JAY,SC-FUE-0009,2021,8,11.0
PTK,SC-CLG-0005,2022,11,16.0
SBY,SC-FUE-0014,2020,11,0.0
SOQ,SC-SUS-0023,2024,1,0.0
BTH,SC-TWA-0006,2021,5,0.0
DPS,SC-FLT-0003,2020,7,10.0
TRK,SC-TRN-0012,2023,10,0.0
GTO,SC-TWA-0007,2020,7,10.0
BDG,SC-SUS-0011,2022,9,0.0
TRK,SC-ENG-0009,2021,6,0.0
JKT,SC-ELC-0012,2022,9,28.0
DPS,SC-HYD-0014,2023,9,41.0
LHK,SC-TRN-0004,2024,6,54.0
SMG,SC-HYD-0008,2021,10,0.0
LPG,SC-ENG-0011,2020,12,0.0
BKL,SC-TRN-0014,2023,11,8.0
PKU,SC-ELC-0010,2023,10,42.0
BJM,SC-TWA-0012,2020,3,1.0
LHK,SC-ENG-0002,2022,1,33.0
PLU,SC-SUS-0021,2024,8,43.0
JAY,SC-BRK-0005,2023,10,17.0
KPG,SC-FUE-0008,2023,5,0.0
PLB,SC-FLT-0012,2024,9,0.0
MDN,SC-HYD-0012,2022,10,0.0
PTK,SC-BRK-0008,2020,3,0.0
SMD,SC-FUE-0011,2024,12,10.0
SGT,SC-SUS-0019,2023,4,0.0
TRK,SC-TRN-0003,2020,5,0.0
SMD,SC-ENG-0016,2022,7,20.0
KPG,SC-HYD-0006,2023,11,33.0
AMQ,SC-TRN-0005,2021,12,1.0
MTR,SC-HYD-0009,2020,10,0.0
CRB,SC-HYD-0012,2023,7,16.0
BKL,SC-TRN-0002,2021,4,9.0
PDG,SC-ENG-0005,2024,6,11.0
BTH,SC-ENG-0014,2021,5,2.0
PTK,SC-TRN-0007,2022,11,0.0
AMQ,SC-ELC-0012,2021,10,0.0
KDI,SC-BRK-0002,2023,3,9.0
BPN2,SC-SUS-0021,2022,6,10.0
JAY,SC-ELC-0004,2020,11,0.0
BTH,SC-ENG-0014,2023,11,0.0
PKU,SC-SUS-0022,2022,10,10.0
PDG,SC-HYD-0002,2022,5,0.0
SMG,SC-ENG-0003,2020,3,0.0
BDG,SC-HYD-0011,2023,2,5.0
PLU,SC-HYD-0013,2023,12,11.0
BPP,SC-ELC-0011,2020,12,87.0
MRK,SC-HYD-0016,2020,9,0.0
PLB,SC-TWA-0001,2024,5,15.0
YGY,SC-FUE-0012,2024,3,1.0
BPN2,SC-ELC-0012,2020,10,25.0
YGY,SC-FLT-0003,2021,4,125.0
MDN,SC-SUS-0017,2023,1,0.0
BPN2,SC-CLG-0002,2024,9,24.0
LHK,SC-FLT-0004,2022,7,0.0
MRK,SC-TRN-0015,2023,7,0.0
SMD,SC-TWA-0012,2023,12,0.0
PLU,SC-TRN-0005,2023,4,0.0
GTO,SC-TWA-0009,2021,6,0.0
PLU,SC-HYD-0007,2023,12,0.0
CRB,SC-TRN-0011,2020,7,
PLU,SC-ELC-0011,2023,1,52.0
MLG,SC-FUE-0010,2022,7,48.0
BJM,SC-TWA-0013,2023,8,6.0
SRG,SC-FLT-0002,2024,5,53.0
AMQ,SC-SUS-0009,2023,10,22.0
PLB,SC-SUS-0011,2021,8,0.0
TRK,SC-BRK-0012,2020,8,22.0
LHK,SC-HYD-0008,2020,12,0.0
BJM,SC-HYD-0013,2020,11,4.0
CRB,SC-HYD-0008,2021,3,0.0
SOQ,SC-TRN-0007,2021,6,0.0
PDG,SC-ELC-0004,2023,4,0.0
JAY,SC-HYD-0014,2024,3,137.0
BDG,SC-SUS-0023,2020,7,4.0
SRG,SC-TRN-0003,2021,11,0.0
KDI,SC-BRK-0011,2020,11,
PDG,SC-SUS-0013,2022,1,0.0
KPG,SC-TRN-0011,2022,9,6.0
MND,SC-FLT-0002,2024,4,36.0
SGT,SC-TWA-0009,2024,8,8.0
PLU,SC-TWA-0013,2022,11,0.0
BPP,SC-FUE-0006,2024,10,1.0
MTR,SC-ELC-0002,2021,9,28.0
MLG,SC-TWA-0009,2020,10,0.0
MRK,SC-TRN-0010,2022,9,22.0
TRK,SC-CLG-0007,2023,5,30.0
CRB,SC-CLG-0003,2022,5,31.0
CRB,SC-ELC-0008,2022,8,16.0
SMD,SC-TRN-0007,2021,4,0.0
BPP,SC-TRN-0014,2021,9,51.0
MKS,SC-ENG-0002,2023,7,106.0
JKT,SC-ENG-0014,2023,3,0.0
MRK,SC-ENG-0005,2022,11,32.0
SBY,SC-ENG-0006,2020,11,0.0
MRK,SC-FUE-0014,2021,11,0.0
MND,SC-TWA-0008,2024,5,3.0
MKS,SC-SUS-0010,2021,7,38.0
SMD,SC-TWA-0001,2020,7,0.0
SRG,SC-FUE-0012,2020,8,0.0
MKS,SC-ENG-0013,2021,1,0.0
LPG,SC-ENG-0010,2023,10,0.0
BTH,SC-HYD-0008,2024,8,4.0
BJM,SC-TWA-0012,2020,6,0.0
MKS,SC-ENG-0014,2020,6,0.0
BPP,SC-SUS-0019,2023,5,17.0
BDG,SC-TWA-0001,2023,7,0.0
BPP,SC-TWA-0010,2023,1,21.0
MLG,SC-HYD-0004,2024,10,1130.0
TRK,SC-ELC-0012,2024,11,0.0
SMD,SC-TRN-0010,2024,5,14.0
MND,SC-TWA-0006,2024,1,0.0
AMQ,SC-BRK-0007,2022,1,0.0
LHK,SC-FLT-0002,2020,3,8.0
SBY,SC-SUS-0002,2023,9,53.0
BJM,SC-FLT-0006,2021,6,12.0
MLG,SC-ENG-0006,2021,12,27.0
BTH,SC-ELC-0006,2022,5,0.0
PTK,SC-BRK-0008,2022,4,0.0
KDI,SC-ELC-0001,2022,7,5.0
SOQ,SC-SUS-0024,2023,1,34.0
JMB,SC-CLG-0007,2020,10,0.0
MKS,SC-ENG-0011,2021,11,0.0
PLU,SC-HYD-0016,2020,2,0.0
MRK,SC-SUS-0016,2020,12,58.0
PLB,SC-ENG-0004,2024,2,0.0
BJM,SC-CLG-0006,2021,8,0.0
MLG,SC-FUE-0001,2022,5,55.0
BKL,SC-ENG-0015,2023,8,0.0
MKS,SC-TRN-0017,2023,6,5.0
KPG,SC-ENG-0001,2023,6,0.0
MKS,SC-HYD-0011,2022,5,23.0
PTK,SC-ENG-0016,2024,3,36.0
LHK,SC-FUE-0001,2021,7,21.0
KDI,SC-HYD-0008,2023,4,0.0
LPG,SC-BRK-0004,2023,2,21.0
JAY,SC-TWA-0007,2021,1,5.0
PLU,SC-CLG-0003,2023,3,0.0
CRB,SC-CLG-0007,2021,8,76.0
BPP,SC-CLG-0006,2020,8,0.0
AMQ,SC-TWA-0001,2020,12,10.0
MTR,SC-FUE-0008,2024,3,0.0
SGT,SC-TRN-0012,2022,4,3.0
SOQ,SC-CLG-0006,2022,12,0.0
PTK,SC-FLT-0011,2023,10,13.0
BTH,SC-FLT-0006,2022,11,16.0
SGT,SC-FUE-0011,2024,7,0.0
GTO,SC-FLT-0007,2024,9,19.0
MRK,SC-ELC-0011,2021,3,66.0
LPG,SC-HYD-0012,2022,12,0.0
CRB,SC-FLT-0011,2020,7,20.0
SRG,SC-ENG-0015,2024,8,1.0
GTO,SC-FUE-0016,2021,10,0.0
MLG,SC-ENG-0016,2020,11,0.0
SGT,SC-TWA-0010,2021,11,0.0
PLU,SC-TWA-0010,2020,11,14.0
PDG,SC-BRK-0013,2024,2,21.0
JMB,SC-TRN-0009,2022,10,8.0
LPG,SC-HYD-0002,2024,11,3.0
PDG,SC-FUE-0002,2020,6,7.0
SGT,SC-FLT-0010,2020,10,32.0
KPG,SC-TRN-0012,2024,7,25.0
GTO,SC-HYD-0007,2020,2,11.0
MND,SC-FUE-0001,2020,12,19.0
MTR,SC-BRK-0001,2023,10,2.0
MLG,SC-CLG-0008,2024,2,47.0
JMB,SC-ENG-0010,2024,2,0.0
BPN2,SC-FLT-0002,2023,6,39.0
MLG,SC-BRK-0010,2020,10,18.0
MDN,SC-FLT-0005,2023,8,
YGY,SC-BRK-0011,2021,8,0.0
BPN2,SC-ENG-0009,2021,7,1.0
KPG,SC-FLT-0002,2021,11,0.0
MND,SC-BRK-0006,2022,7,0.0
SMG,SC-FLT-0006,2022,1,18.0
BKL,SC-FLT-0011,2022,9,0.0
LPG,SC-SUS-0004,2023,6,42.0
PDG,SC-HYD-0012,2022,8,4.0
TRK,SC-TWA-0009,2024,9,0.0
DPS,SC-FLT-0005,2023,6,29.0
SBY,SC-SUS-0012,2022,2,0.0
PKU,SC-CLG-0006,2023,9,3.0
SRG,SC-FLT-0002,2020,5,33.0
YGY,SC-SUS-0010,2020,11,
LPG,SC-FUE-0006,2024,12,0.0
PTK,SC-ELC-0006,2022,7,0.0
JAY,SC-ELC-0004,2023,1,2.0
JMB,SC-SUS-0006,2020,10,3.0
AMQ,SC-FLT-0014,2021,12,0.0
SBY,SC-ENG-0016,2024,2,21.0
SBY,SC-HYD-0011,2024,3,10.0
TRK,SC-BRK-0011,2021,1,0.0
BJM,SC-ENG-0001,2024,10,0.0
SOQ,SC-BRK-0001,2022,6,0.0
LHK,SC-SUS-0003,2020,3,0.0
JMB,SC-ENG-0010,2022,10,0.0
MDN,SC-FLT-0010,2021,3,47.0
SRG,SC-TWA-0006,2023,2,
BTH,SC-TRN-0006,2022,2,0.0
PDG,SC-ELC-0012,2020,4,
DPS,SC-BRK-0005,2020,3,3.0
YGY,SC-SUS-0007,2021,10,
PLU,SC-CLG-0008,2021,9,33.0
BJM,SC-ENG-0016,2023,10,17.0
PKU,SC-FUE-0011,2021,5,42.0
BTH,SC-TWA-0008,2023,10,0.0
LPG,SC-TRN-0016,2023,7,4.0
JKT,SC-ELC-0003,2021,10,25.0
JAY,SC-ENG-0001,2023,1,5.0
JKT,SC-FUE-0004,2020,10,8.0
BPN2,SC-SUS-0005,2020,10,0.0
BPN2,SC-FLT-0001,2022,6,22.0
PDG,SC-ENG-0010,2024,5,0.0
YGY,SC-ENG-0002,2021,3,
TRK,SC-TRN-0016,2024,2,0.0
TRK,SC-FLT-0006,2022,5,25.0
TRK,SC-TRN-0014,2024,5,56.0
MTR,SC-TWA-0011,2021,11,0.0
YGY,SC-TRN-0004,2023,1,69.0
BPP,SC-SUS-0007,2024,7,60.0
JAY,SC-FUE-0004,2020,1,5.0
MLG,SC-FUE-0006,2023,6,1.0
YGY,SC-SUS-0001,2020,11,13.0
SGT,SC-ELC-0012,2022,6,11.0
GTO,SC-FLT-0006,2020,8,0.0
MKS,SC-SUS-0021,2023,10,58.0
YGY,SC-SUS-0018,2024,12,128.0
JKT,SC-CLG-0008,2023,1,43.0
MND,SC-ENG-0004,2021,7,1.0
TRK,SC-HYD-0008,2020,2,0.0
SMG,SC-TRN-0010,2023,12,29.0
PKU,SC-ELC-0006,2022,6,3.0
MND,SC-SUS-0018,2022,1,0.0
SRG,SC-TRN-0010,2023,12,35.0
JKT,SC-TRN-0017,2023,12,0.0
MLG,SC-ELC-0010,2023,7,23.0
SMG,SC-TRN-0002,2023,2,0.0
MKS,SC-CLG-0001,2020,10,0.0
GTO,SC-ELC-0011,2022,6,70.0
BPN2,SC-TRN-0013,2024,6,0.0
TRK,SC-ENG-0014,2022,6,2.0
MTR,SC-SUS-0023,2024,11,4.0
SRG,SC-BRK-0006,2021,8,15.0
SMD,SC-CLG-0003,2022,8,13.0
PLU,SC-ENG-0002,2023,1,70.0
BTH,SC-BRK-0013,2022,10,14.0
BDG,SC-ENG-0001,2023,11,0.0
PKU,SC-FUE-0002,2024,3,16.0
BKL,SC-TRN-0008,2022,12,22.0
YGY,SC-FLT-0014,2020,6,2.0
SBY,SC-SUS-0024,2020,3,45.0
MDN,SC-ENG-0012,2021,10,46.0
JMB,SC-CLG-0008,2020,4,16.0
BDG,SC-SUS-0024,2021,8,41.0
SMD,SC-ENG-0004,2024,4,0.0
MLG,SC-TRN-0018,2023,6,15.0
SRG,SC-SUS-0017,2020,8,0.0
PLB,SC-SUS-0018,2022,10,13.0
BPP,SC-TRN-0002,2023,4,34.0
KDI,SC-FLT-0001,2020,11,26.0
KPG,SC-TWA-0011,2020,12,260.0
KDI,SC-ENG-0010,2020,6,0.0
